chebiId	cid	cmpdType	nsc
CHEBI:77897	NA	NA	NA
CHEBI:7789	NA	NA	NA
CHEBI:7790	83823	standardized	757238
CHEBI:7790	311	component	30279,626579,759606
CHEBI:7790	4601	component	NA
CHEBI:77954	4713	standardized	679828
CHEBI:7797	95168	standardized	21565
CHEBI:77983	NA	NA	NA
CHEBI:7798	NA	NA	NA
CHEBI:7799	78000	standardized	NA
CHEBI:7799	1004	component	80804
CHEBI:7799	65028	component	NA
CHEBI:78011	NA	NA	NA
CHEBI:78030	NA	NA	NA
CHEBI:78074	10198436	standardized	NA
CHEBI:78074	313	component	77365
CHEBI:78074	962	component	147337
CHEBI:78074	5352426	component	NA
CHEBI:7809	NA	NA	NA
CHEBI:7815	NA	NA	NA
CHEBI:78160	NA	NA	NA
CHEBI:78176	NA	NA	NA
CHEBI:7820	5878	standardized	67068
CHEBI:7821	NA	NA	NA
CHEBI:7822	4614	standardized	310839,758949
CHEBI:7823	4616	standardized	169448,4616
CHEBI:7824	34312	standardized	758693
CHEBI:78272	NA	NA	NA
CHEBI:78273	NA	NA	NA
CHEBI:78277	NA	NA	NA
CHEBI:78290	NA	NA	NA
CHEBI:78291	NA	NA	NA
CHEBI:78330	NA	NA	NA
CHEBI:78331	NA	NA	NA
CHEBI:78351	124108	standardized	NA
CHEBI:78351	1118	component	38965,248648
CHEBI:78351	2130	component	341865,83653
CHEBI:78354	240767	standardized	47438
CHEBI:78364	NA	NA	NA
CHEBI:78396	NA	NA	NA
CHEBI:783	NA	NA	NA
CHEBI:78408	NA	NA	NA
CHEBI:78420	NA	NA	NA
CHEBI:78445	NA	NA	NA
CHEBI:78492	16315	standardized	651936
CHEBI:78496	NA	NA	NA
CHEBI:78508	NA	NA	NA
CHEBI:78510	NA	NA	NA
CHEBI:7851	4630	standardized	330497
CHEBI:7852	5284603	standardized	19043
CHEBI:78543	NA	NA	NA
CHEBI:78544	NA	NA	NA
CHEBI:7856	NA	NA	NA
CHEBI:78576	NA	NA	NA
CHEBI:78578	NA	NA	NA
CHEBI:78579	NA	NA	NA
CHEBI:7857	657224	standardized	NA
CHEBI:7857	313	component	77365
CHEBI:7857	783	component	356464
CHEBI:7857	4634	component	NA
CHEBI:78580	NA	NA	NA
CHEBI:78581	NA	NA	NA
CHEBI:78583	NA	NA	NA
CHEBI:78584	NA	NA	NA
CHEBI:78585	NA	NA	NA
CHEBI:78586	NA	NA	NA
CHEBI:78587	NA	NA	NA
CHEBI:7859	25137874	standardized	NA
CHEBI:7859	313	component	77365
CHEBI:7859	783	component	356464
CHEBI:7859	5284603	component	19043
CHEBI:78600	5311364	standardized	9702
CHEBI:7862	NA	NA	NA
CHEBI:7863	66259	standardized	757254
CHEBI:7863	313	component	77365
CHEBI:7863	4636	component	NA
CHEBI:7864	5281034	standardized	26
CHEBI:7865	5284604	standardized	19045
CHEBI:78665	NA	NA	NA
CHEBI:78671	NA	NA	NA
CHEBI:78673	NA	NA	NA
CHEBI:78677	NA	NA	NA
CHEBI:78679	NA	NA	NA
CHEBI:7868	NA	NA	NA
CHEBI:7872	NA	NA	NA
CHEBI:78741	NA	NA	NA
CHEBI:78757	2915	standardized	39322,613802
CHEBI:78759	NA	NA	NA
CHEBI:78761	NA	NA	NA
CHEBI:78780	NA	NA	NA
CHEBI:78782	65351	standardized	298194
CHEBI:78802	NA	NA	NA
CHEBI:78837	NA	NA	NA
CHEBI:78870	23668193	standardized	77391
CHEBI:78870	946	component	NA
CHEBI:78870	5360545	component	NA
CHEBI:78886	16043	standardized	4972
CHEBI:78887	33776	standardized	130181
CHEBI:7889	442534	standardized	178886
CHEBI:7896	504166	standardized	NA
CHEBI:7896	985	component	5030
CHEBI:7901	NA	NA	NA
CHEBI:79038	NA	NA	NA
CHEBI:7903	NA	NA	NA
CHEBI:79042	NA	NA	NA
CHEBI:79053	6782	standardized	15316
CHEBI:79054	NA	NA	NA
CHEBI:7906	441597	standardized	349156
CHEBI:79075	NA	NA	NA
CHEBI:7907	441289	standardized	293162
CHEBI:79089	NA	NA	NA
CHEBI:7908	27350	standardized	293162
CHEBI:7908	260	component	NA
CHEBI:7908	441289	component	293162
CHEBI:79090	NA	NA	NA
CHEBI:7915	4679	standardized	759257
CHEBI:7916	NA	NA	NA
CHEBI:791	NA	NA	NA
CHEBI:7921	8280	standardized	760129
CHEBI:7922	NA	NA	NA
CHEBI:7930	4688	standardized	43798
CHEBI:79311	NA	NA	NA
CHEBI:79314	NA	NA	NA
CHEBI:7931	NA	NA	NA
CHEBI:793340	NA	NA	NA
CHEBI:79369	300471	standardized	174939
CHEBI:7936	NA	NA	NA
CHEBI:7938	NA	NA	NA
CHEBI:79396	NA	NA	NA
CHEBI:7939	NA	NA	NA
CHEBI:79496	5882	standardized	22195
CHEBI:79516	NA	NA	NA
CHEBI:7954	NA	NA	NA
CHEBI:7957	NA	NA	NA
CHEBI:7963	23664709	standardized	131815
CHEBI:7963	5904	component	193396
CHEBI:7963	5462222	component	NA
CHEBI:7967	NA	NA	NA
CHEBI:79699	23724530	standardized	683864
CHEBI:7977	8813	standardized	NA
CHEBI:7977	4735	component	9921,620107
CHEBI:7977	7866	component	60516,1898
CHEBI:7982	441278	standardized	107430
CHEBI:7983	4737	standardized	28708,760434
CHEBI:7986	4740	standardized	637086,758481
CHEBI:798	150968	standardized	77799
CHEBI:79928	NA	NA	NA
CHEBI:79935	23558	standardized	NA
CHEBI:79935	313	component	77365
CHEBI:79935	16958	component	NA
CHEBI:79966	10789	standardized	89303
CHEBI:79974	NA	NA	NA
CHEBI:79988	NA	NA	NA
CHEBI:79989	NA	NA	NA
CHEBI:79991	NA	NA	NA
CHEBI:79992	NA	NA	NA
CHEBI:79993	NA	NA	NA
CHEBI:79995	NA	NA	NA
CHEBI:79997	NA	NA	NA
CHEBI:79998	NA	NA	NA
CHEBI:79999	NA	NA	NA
CHEBI:799	92854	standardized	76985
CHEBI:80003	NA	NA	NA
CHEBI:80007	NA	NA	NA
CHEBI:80025	NA	NA	NA
CHEBI:80043	NA	NA	NA
CHEBI:8005	NA	NA	NA
CHEBI:80094	NA	NA	NA
CHEBI:80096	NA	NA	NA
CHEBI:80097	NA	NA	NA
CHEBI:80131	NA	NA	NA
CHEBI:80139	NA	NA	NA
CHEBI:80141	NA	NA	NA
CHEBI:80144	NA	NA	NA
CHEBI:80218	NA	NA	NA
CHEBI:80219	NA	NA	NA
CHEBI:8021	47812	standardized	319773,758442
CHEBI:8021	6395	component	3718,166292
CHEBI:8021	47811	component	NA
CHEBI:80220	NA	NA	NA
CHEBI:80221	NA	NA	NA
CHEBI:80222	NA	NA	NA
CHEBI:80223	NA	NA	NA
CHEBI:80224	NA	NA	NA
CHEBI:80234	NA	NA	NA
CHEBI:80237	NA	NA	NA
CHEBI:8024	NA	NA	NA
CHEBI:8025	441313	standardized	758929
CHEBI:8025	6385	component	9571
CHEBI:8025	107807	component	NA
CHEBI:80266	NA	NA	NA
CHEBI:80273	NA	NA	NA
CHEBI:8028	4748	standardized	150866,758649
CHEBI:80311	NA	NA	NA
CHEBI:80357	NA	NA	NA
CHEBI:80359	NA	NA	NA
CHEBI:80386	NA	NA	NA
CHEBI:80387	NA	NA	NA
CHEBI:80388	NA	NA	NA
CHEBI:80398	NA	NA	NA
CHEBI:80399	NA	NA	NA
CHEBI:80400	NA	NA	NA
CHEBI:80403	NA	NA	NA
CHEBI:80404	NA	NA	NA
CHEBI:80408	NA	NA	NA
CHEBI:80448	NA	NA	NA
CHEBI:80449	NA	NA	NA
CHEBI:80452	NA	NA	NA
CHEBI:80453	NA	NA	NA
CHEBI:80456	NA	NA	NA
CHEBI:80457	NA	NA	NA
CHEBI:80465	NA	NA	NA
CHEBI:80480	NA	NA	NA
CHEBI:80481	NA	NA	NA
CHEBI:80482	NA	NA	NA
CHEBI:80483	NA	NA	NA
CHEBI:80495	7111	standardized	146476
CHEBI:8049	4753	standardized	39458,757266
CHEBI:80502	NA	NA	NA
CHEBI:8050	4754	standardized	7651,757401
CHEBI:80518	NA	NA	NA
CHEBI:80551	NA	NA	NA
CHEBI:80552	NA	NA	NA
CHEBI:80554	NA	NA	NA
CHEBI:80555	10090750	standardized	746494,749798
CHEBI:80558	NA	NA	NA
CHEBI:8055	9285	standardized	34661
CHEBI:8055	6412	component	NA
CHEBI:8055	9286	component	NA
CHEBI:80560	308171	standardized	208841
CHEBI:80562	NA	NA	NA
CHEBI:80563	NA	NA	NA
CHEBI:80566	100427	standardized	297900
CHEBI:80567	NA	NA	NA
CHEBI:80585	NA	NA	NA
CHEBI:80586	NA	NA	NA
CHEBI:8058	NA	NA	NA
CHEBI:80590	NA	NA	NA
CHEBI:80593	NA	NA	NA
CHEBI:80594	NA	NA	NA
CHEBI:80596	NA	NA	NA
CHEBI:80597	NA	NA	NA
CHEBI:80598	NA	NA	NA
CHEBI:80599	NA	NA	NA
CHEBI:8059	30487	standardized	169187
CHEBI:80603	NA	NA	NA
CHEBI:80604	NA	NA	NA
CHEBI:80607	NA	NA	NA
CHEBI:80609	NA	NA	NA
CHEBI:8060	NA	NA	NA
CHEBI:80611	3036942	standardized	169530
CHEBI:80612	NA	NA	NA
CHEBI:80613	3034646	standardized	408090
CHEBI:80624	NA	NA	NA
CHEBI:80625	NA	NA	NA
CHEBI:80627	NA	NA	NA
CHEBI:80628	NA	NA	NA
CHEBI:8062	NA	NA	NA
CHEBI:80630	60838	standardized	728073
CHEBI:80631	NA	NA	NA
CHEBI:80634	NA	NA	NA
CHEBI:80635	NA	NA	NA
CHEBI:80636	NA	NA	NA
CHEBI:80637	NA	NA	NA
CHEBI:80639	NA	NA	NA
CHEBI:80641	NA	NA	NA
CHEBI:80645	NA	NA	NA
CHEBI:80647	NA	NA	NA
CHEBI:80649	NA	NA	NA
CHEBI:8064	NA	NA	NA
CHEBI:80656	NA	NA	NA
CHEBI:8065	NA	NA	NA
CHEBI:8066	4760	standardized	41693,757269
CHEBI:8067	NA	NA	NA
CHEBI:80689	NA	NA	NA
CHEBI:80690	NA	NA	NA
CHEBI:8069	4763	standardized	128143,9848
CHEBI:80706	NA	NA	NA
CHEBI:80774	NA	NA	NA
CHEBI:8077	4768	standardized	37448
CHEBI:80805	11969542	standardized	90325
CHEBI:80806	NA	NA	NA
CHEBI:8080	4771	standardized	759163
CHEBI:80817	NA	NA	NA
CHEBI:80818	NA	NA	NA
CHEBI:8081	NA	NA	NA
CHEBI:8082	31229	standardized	27795
CHEBI:80830	NA	NA	NA
CHEBI:80867	NA	NA	NA
CHEBI:8093	NA	NA	NA
CHEBI:8094	657210	standardized	NA
CHEBI:8094	313	component	77365
CHEBI:8094	783	component	356464
CHEBI:8094	6041	component	NA
CHEBI:81014	NA	NA	NA
CHEBI:81015	NA	NA	NA
CHEBI:81017	NA	NA	NA
CHEBI:81018	NA	NA	NA
CHEBI:81019	NA	NA	NA
CHEBI:8102	4784	standardized	88499
CHEBI:8104	NA	NA	NA
CHEBI:81068	479503	standardized	252844
CHEBI:8107	1775	standardized	8722
CHEBI:81093	NA	NA	NA
CHEBI:8113	6072	standardized	2833
CHEBI:81179	NA	NA	NA
CHEBI:81182	NA	NA	NA
CHEBI:81183	NA	NA	NA
CHEBI:81184	NA	NA	NA
CHEBI:81185	NA	NA	NA
CHEBI:8121	NA	NA	NA
CHEBI:81297	NA	NA	NA
CHEBI:81389	NA	NA	NA
CHEBI:81391	NA	NA	NA
CHEBI:81392	NA	NA	NA
CHEBI:81394	NA	NA	NA
CHEBI:81395	97226	standardized	107124,4
CHEBI:81468	NA	NA	NA
CHEBI:81469	NA	NA	NA
CHEBI:81481	114920	standardized	12168
CHEBI:81501	NA	NA	NA
CHEBI:81503	NA	NA	NA
CHEBI:81506	NA	NA	NA
CHEBI:81508	NA	NA	NA
CHEBI:81517	NA	NA	NA
CHEBI:81518	NA	NA	NA
CHEBI:81519	NA	NA	NA
CHEBI:81520	NA	NA	NA
CHEBI:81522	NA	NA	NA
CHEBI:81526	NA	NA	NA
CHEBI:81535	NA	NA	NA
CHEBI:81537	NA	NA	NA
CHEBI:81539	NA	NA	NA
CHEBI:81542	NA	NA	NA
CHEBI:81543	16682746	standardized	22332,28132
CHEBI:81550	NA	NA	NA
CHEBI:81555	NA	NA	NA
CHEBI:81556	NA	NA	NA
CHEBI:81559	NA	NA	NA
CHEBI:81563	NA	NA	NA
CHEBI:81569	NA	NA	NA
CHEBI:81570	NA	NA	NA
CHEBI:81571	NA	NA	NA
CHEBI:81578	NA	NA	NA
CHEBI:81582	NA	NA	NA
CHEBI:81583	NA	NA	NA
CHEBI:81584	95170	standardized	21724
CHEBI:81596	NA	NA	NA
CHEBI:81597	NA	NA	NA
CHEBI:816009	NA	NA	NA
CHEBI:81626	NA	NA	NA
CHEBI:81629	NA	NA	NA
CHEBI:81630	NA	NA	NA
CHEBI:81638	NA	NA	NA
CHEBI:8163	96356	standardized	113422,116106
CHEBI:81724	2354	standardized	114835
CHEBI:81728	NA	NA	NA
CHEBI:81730	7328	standardized	52964
CHEBI:81731	NA	NA	NA
CHEBI:81753	16686	standardized	26106,41880
CHEBI:81758	NA	NA	NA
CHEBI:81760	NA	NA	NA
CHEBI:81762	NA	NA	NA
CHEBI:81763	NA	NA	NA
CHEBI:81766	NA	NA	NA
CHEBI:81771	21954	standardized	13892,8823,48832
CHEBI:81781	NA	NA	NA
CHEBI:81782	NA	NA	NA
CHEBI:81784	NA	NA	NA
CHEBI:81786	NA	NA	NA
CHEBI:81792	NA	NA	NA
CHEBI:81841	NA	NA	NA
CHEBI:81843	NA	NA	NA
CHEBI:81848	NA	NA	NA
CHEBI:81853	NA	NA	NA
CHEBI:81857	NA	NA	NA
CHEBI:81860	23665730	standardized	NA
CHEBI:81860	445639	component	9856
CHEBI:81860	5360545	component	NA
CHEBI:81899	NA	NA	NA
CHEBI:81913	NA	NA	NA
CHEBI:81918	16682804	standardized	76068
CHEBI:81920	NA	NA	NA
CHEBI:81922	NA	NA	NA
CHEBI:81927	NA	NA	NA
CHEBI:81938	NA	NA	NA
CHEBI:81940	NA	NA	NA
CHEBI:81952	NA	NA	NA
CHEBI:81967	7857	standardized	1790
CHEBI:81970	NA	NA	NA
CHEBI:81971	NA	NA	NA
CHEBI:81987	NA	NA	NA
CHEBI:81988	NA	NA	NA
CHEBI:8198	NA	NA	NA
CHEBI:82025	NA	NA	NA
CHEBI:82029	NA	NA	NA
CHEBI:82033	32490	standardized	1
CHEBI:82040	NA	NA	NA
CHEBI:8206	442292	standardized	129537
CHEBI:82078	NA	NA	NA
CHEBI:82104	16422	standardized	527602
CHEBI:82110	NA	NA	NA
CHEBI:82112	NA	NA	NA
CHEBI:82119	NA	NA	NA
CHEBI:8212	16362	standardized	170984,757854
CHEBI:82137	NA	NA	NA
CHEBI:82142	9738	standardized	8924
CHEBI:8214	4828	standardized	757276
CHEBI:82192	NA	NA	NA
CHEBI:82275	NA	NA	NA
CHEBI:82283	NA	NA	NA
CHEBI:82289	NA	NA	NA
CHEBI:8228	4829	standardized	758876
CHEBI:82297	NA	NA	NA
CHEBI:8230	NA	NA	NA
CHEBI:82315	7070	standardized	154073
CHEBI:82338	NA	NA	NA
CHEBI:82351	24121	standardized	407609
CHEBI:82367	31217	standardized	53476,635
CHEBI:82376	NA	NA	NA
CHEBI:82384	4984721	standardized	7087
CHEBI:82405	7187	standardized	671,675,758205
CHEBI:82415	NA	NA	NA
CHEBI:82429	5284369	standardized	46286
CHEBI:82431	23665706	standardized	42195
CHEBI:82431	7533	component	220327,760133
CHEBI:82431	5360545	component	NA
CHEBI:82436	14410	standardized	82553
CHEBI:82437	NA	NA	NA
CHEBI:82456	NA	NA	NA
CHEBI:8245	4845	standardized	355078
CHEBI:8247	NA	NA	NA
CHEBI:8248	NA	NA	NA
CHEBI:8249	54676228	standardized	666076,4856,757284
CHEBI:82527	NA	NA	NA
CHEBI:82535	5809667	standardized	65825,8995
CHEBI:82538	NA	NA	NA
CHEBI:82553	NA	NA	NA
CHEBI:82577	NA	NA	NA
CHEBI:82607	NA	NA	NA
CHEBI:82608	NA	NA	NA
CHEBI:82609	NA	NA	NA
CHEBI:82615	5284544	standardized	NA
CHEBI:82615	2354	component	114835
CHEBI:82615	10972	component	7605
CHEBI:82619	NA	NA	NA
CHEBI:82621	NA	NA	NA
CHEBI:82624	NA	NA	NA
CHEBI:82625	NA	NA	NA
CHEBI:82635	13243	standardized	2633
CHEBI:82701	NA	NA	NA
CHEBI:82708	NA	NA	NA
CHEBI:82712	NA	NA	NA
CHEBI:82713	NA	NA	NA
CHEBI:82714	NA	NA	NA
CHEBI:82715	NA	NA	NA
CHEBI:82719	NA	NA	NA
CHEBI:8273	10205	standardized	236613,688284
CHEBI:82758	NA	NA	NA
CHEBI:82818	NA	NA	NA
CHEBI:82872	NA	NA	NA
CHEBI:82892	4189	standardized	170986,169434,1762
CHEBI:82913	NA	NA	NA
CHEBI:82916	3292996	standardized	NA
CHEBI:82916	3744	component	3252,47831
CHEBI:82929	644078	standardized	269964
CHEBI:82952	NA	NA	NA
CHEBI:82978	NA	NA	NA
CHEBI:83037	NA	NA	NA
CHEBI:83162	NA	NA	NA
CHEBI:83168	NA	NA	NA
CHEBI:83197	NA	NA	NA
CHEBI:83259	NA	NA	NA
CHEBI:83267	6433194	standardized	3364
CHEBI:83275	NA	NA	NA
CHEBI:8327	4870	standardized	108161
CHEBI:8329	4871	standardized	5113
CHEBI:83329	4086	standardized	757089
CHEBI:83332	NA	NA	NA
CHEBI:83353	52918379	standardized	NA
CHEBI:83353	444305	component	62778,759609
CHEBI:83353	23652731	component	NA
CHEBI:83365	NA	NA	NA
CHEBI:83405	NA	NA	NA
CHEBI:83469	64929	standardized	281318
CHEBI:8346	4875	standardized	77362
CHEBI:8346	24841	component	NA
CHEBI:8346	5462222	component	NA
CHEBI:83490	NA	NA	NA
CHEBI:83492	67542	standardized	5213
CHEBI:83493	NA	NA	NA
CHEBI:83525	NA	NA	NA
CHEBI:83527	125017	standardized	6918664
CHEBI:83531	NA	NA	NA
CHEBI:83533	NA	NA	NA
CHEBI:83535	NA	NA	NA
CHEBI:83536	4296	standardized	128882
CHEBI:83537	75994	standardized	40889
CHEBI:8354	5353894	standardized	7760,164614
CHEBI:8354	5353895	component	NA
CHEBI:8355	5359226	standardized	164614
CHEBI:8355	313	component	77365
CHEBI:8355	5353895	component	NA
CHEBI:83569	NA	NA	NA
CHEBI:8356	NA	NA	NA
CHEBI:8361	NA	NA	NA
CHEBI:83620	NA	NA	NA
CHEBI:8362	4890	standardized	277179
CHEBI:8364	NA	NA	NA
CHEBI:8365	657274	standardized	NA
CHEBI:8365	313	component	77365
CHEBI:8365	783	component	356464
CHEBI:8365	4893	component	NA
CHEBI:83727	NA	NA	NA
CHEBI:83784	NA	NA	NA
CHEBI:8378	5755	standardized	9120,9900
CHEBI:8382	5865	standardized	10023
CHEBI:83865	160531	standardized	12873
CHEBI:8389	23667301	standardized	18313
CHEBI:8389	3001028	component	18313
CHEBI:8389	5360545	component	NA
CHEBI:83934	NA	NA	NA
CHEBI:8397	NA	NA	NA
CHEBI:83990	NA	NA	NA
CHEBI:84026	25246088	standardized	NA
CHEBI:84026	5356421	component	56858
CHEBI:8404	4906	standardized	40027
CHEBI:84050	108150	standardized	648766,684766,743
CHEBI:8405	4908	standardized	27296
CHEBI:84069	8063	standardized	35404
CHEBI:84095	NA	NA	NA
CHEBI:84098	NA	NA	NA
CHEBI:84115	NA	NA	NA
CHEBI:84116	NA	NA	NA
CHEBI:8412	4909	standardized	41701,757291
CHEBI:8426	4911	standardized	18786,757292
CHEBI:84276	NA	NA	NA
CHEBI:8427	4912	standardized	86225,652160,757837
CHEBI:8428	4913	standardized	27461
CHEBI:84296	NA	NA	NA
CHEBI:84298	NA	NA	NA
CHEBI:8429	657275	standardized	NA
CHEBI:8429	313	component	77365
CHEBI:8429	783	component	356464
CHEBI:8429	4913	component	27461
CHEBI:8430	4914	standardized	169497
CHEBI:8434	NA	NA	NA
CHEBI:8435	4917	standardized	17478,167375,665801
CHEBI:8436	25137869	standardized	NA
CHEBI:8436	783	component	356464
CHEBI:8436	4917	component	17478,167375,665801
CHEBI:8436	444266	component	25940
CHEBI:84373	NA	NA	NA
CHEBI:84410	NA	NA	NA
CHEBI:8448	4919	standardized	169103
CHEBI:84491	NA	NA	NA
CHEBI:8449	657394	standardized	NA
CHEBI:8449	313	component	77365
CHEBI:8449	783	component	356464
CHEBI:8449	4919	component	169103
CHEBI:84500	NA	NA	NA
CHEBI:84501	NA	NA	NA
CHEBI:84503	NA	NA	NA
CHEBI:84507	9906942	standardized	NA
CHEBI:84507	170361	component	NA
CHEBI:84507	444305	component	62778,759609
CHEBI:8450	NA	NA	NA
CHEBI:84516	NA	NA	NA
CHEBI:84517	NA	NA	NA
CHEBI:84518	NA	NA	NA
CHEBI:8452	NA	NA	NA
CHEBI:8455	NA	NA	NA
CHEBI:8459	4926	standardized	31447
CHEBI:8460	657285	standardized	NA
CHEBI:8460	313	component	77365
CHEBI:8460	783	component	356464
CHEBI:8460	4926	component	31447
CHEBI:84612	NA	NA	NA
CHEBI:84616	NA	NA	NA
CHEBI:8461	4927	standardized	30321
CHEBI:8462	6014	standardized	231688,757301
CHEBI:8462	313	component	77365
CHEBI:8462	4927	component	30321
CHEBI:84634	NA	NA	NA
CHEBI:84638	NA	NA	NA
CHEBI:84644	NA	NA	NA
CHEBI:84645	NA	NA	NA
CHEBI:84649	NA	NA	NA
CHEBI:8464	NA	NA	NA
CHEBI:8466	36708	standardized	758640
CHEBI:8466	313	component	77365
CHEBI:8466	4932	component	NA
CHEBI:84731	NA	NA	NA
CHEBI:84743	16230	standardized	755847
CHEBI:84743	313	component	77365
CHEBI:84743	16231	component	NA
CHEBI:8481	NA	NA	NA
CHEBI:8485	NA	NA	NA
CHEBI:8489	NA	NA	NA
CHEBI:8491	NA	NA	NA
CHEBI:8492	25010739	standardized	NA
CHEBI:8492	313	component	77365
CHEBI:8492	783	component	356464
CHEBI:8492	4940	component	NA
CHEBI:84962	NA	NA	NA
CHEBI:8497	NA	NA	NA
CHEBI:8498	25137854	standardized	NA
CHEBI:8498	313	component	77365
CHEBI:8498	783	component	356464
CHEBI:8498	10100	component	NA
CHEBI:8499	4946	standardized	91523
CHEBI:8500	25137848	standardized	NA
CHEBI:8500	313	component	77365
CHEBI:8500	783	component	356464
CHEBI:8500	4946	component	91523
CHEBI:85010	NA	NA	NA
CHEBI:85014	8035	standardized	7621
CHEBI:85029	NA	NA	NA
CHEBI:8502	657298	standardized	6498,70461,757302
CHEBI:85078	NA	NA	NA
CHEBI:85079	24906252	standardized	NA
CHEBI:85079	962	component	147337
CHEBI:85079	439846	component	NA
CHEBI:85079	9887712	component	NA
CHEBI:85085	NA	NA	NA
CHEBI:85102	NA	NA	NA
CHEBI:85138	6277	standardized	78410
CHEBI:85138	176	component	132953,406306
CHEBI:85138	104730	component	NA
CHEBI:85157	6918303	standardized	743769
CHEBI:85157	313	component	77365
CHEBI:85157	6337614	component	NA
CHEBI:85161	NA	NA	NA
CHEBI:85259	NA	NA	NA
CHEBI:85309	NA	NA	NA
CHEBI:85442	NA	NA	NA
CHEBI:85470	NA	NA	NA
CHEBI:85505	9076	standardized	3116
CHEBI:8551	NA	NA	NA
CHEBI:8552	NA	NA	NA
CHEBI:8555	NA	NA	NA
CHEBI:85572	NA	NA	NA
CHEBI:85609	91825658	standardized	NA
CHEBI:85609	176	component	132953,406306
CHEBI:85609	222	component	NA
CHEBI:85609	2770	component	NA
CHEBI:85609	7965	component	NA
CHEBI:85611	91825660	standardized	NA
CHEBI:85611	222	component	NA
CHEBI:85611	944	component	177677
CHEBI:85611	16402	component	9257
CHEBI:85611	23939	component	NA
CHEBI:85611	83896	component	NA
CHEBI:8572	NA	NA	NA
CHEBI:85778	NA	NA	NA
CHEBI:8583	NA	NA	NA
CHEBI:85867	75834	standardized	6867
CHEBI:85928	NA	NA	NA
CHEBI:85944	NA	NA	NA
CHEBI:8597	4976	standardized	169912
CHEBI:85981	NA	NA	NA
CHEBI:85993	NA	NA	NA
CHEBI:86019	NA	NA	NA
CHEBI:86022	NA	NA	NA
CHEBI:86031	NA	NA	NA
CHEBI:86038	NA	NA	NA
CHEBI:8604	25137849	standardized	NA
CHEBI:8604	313	component	77365
CHEBI:8604	783	component	356464
CHEBI:8604	7028	component	NA
CHEBI:86054	NA	NA	NA
CHEBI:8605	5281751	standardized	624609
CHEBI:86102	NA	NA	NA
CHEBI:86194	67114	standardized	8782
CHEBI:86204	24598	standardized	NA
CHEBI:86204	944	component	177677
CHEBI:86204	23976	component	NA
CHEBI:86228	NA	NA	NA
CHEBI:86290	5287844	standardized	737347,745931
CHEBI:8630	5281727	standardized	613735
CHEBI:86319	NA	NA	NA
CHEBI:86336	NA	NA	NA
CHEBI:8633	NA	NA	NA
CHEBI:86351	NA	NA	NA
CHEBI:86366	NA	NA	NA
CHEBI:86381	NA	NA	NA
CHEBI:86389	NA	NA	NA
CHEBI:86453	NA	NA	NA
CHEBI:8645	6683	standardized	10447
CHEBI:86476	NA	NA	NA
CHEBI:86477	NA	NA	NA
CHEBI:86544	NA	NA	NA
CHEBI:8654	NA	NA	NA
CHEBI:8655	5281033	standardized	355080,757303
CHEBI:8655	8546	component	30188,40132
CHEBI:8655	708857	component	NA
CHEBI:86567	7476	standardized	209523,5601
CHEBI:8665	NA	NA	NA
CHEBI:8673	4993	standardized	3061,757306
CHEBI:8674	NA	NA	NA
CHEBI:86919	7169	standardized	37086
CHEBI:8692	65571	standardized	36342
CHEBI:8694	4999	standardized	309702
CHEBI:8695	5281680	standardized	115916
CHEBI:86989	NA	NA	NA
CHEBI:86990	3386	standardized	283480
CHEBI:87044	NA	NA	NA
CHEBI:87045	NA	NA	NA
CHEBI:87046	NA	NA	NA
CHEBI:87050	NA	NA	NA
CHEBI:87053	NA	NA	NA
CHEBI:87054	NA	NA	NA
CHEBI:87056	NA	NA	NA
CHEBI:87057	NA	NA	NA
CHEBI:87060	NA	NA	NA
CHEBI:8707	5002	standardized	758918
CHEBI:8708	25058200	standardized	NA
CHEBI:8708	783	component	356464
CHEBI:8708	5002	component	758918
CHEBI:8708	444972	component	2752,760395
CHEBI:87103	NA	NA	NA
CHEBI:8711	NA	NA	NA
CHEBI:8712	26124	standardized	190986
CHEBI:8713	NA	NA	NA
CHEBI:87158	NA	NA	NA
CHEBI:87159	NA	NA	NA
CHEBI:8716	NA	NA	NA
CHEBI:87176	NA	NA	NA
CHEBI:87177	NA	NA	NA
CHEBI:8717	6307	standardized	759904
CHEBI:87182	NA	NA	NA
CHEBI:87192	NA	NA	NA
CHEBI:87262	NA	NA	NA
CHEBI:87263	NA	NA	NA
CHEBI:87277	NA	NA	NA
CHEBI:87287	NA	NA	NA
CHEBI:87289	NA	NA	NA
CHEBI:87293	NA	NA	NA
CHEBI:8733	NA	NA	NA
CHEBI:8734	NA	NA	NA
CHEBI:87359	NA	NA	NA
CHEBI:8736	NA	NA	NA
CHEBI:87388	638144	standardized	20954
CHEBI:87407	97538	standardized	131122
CHEBI:8744	NA	NA	NA
CHEBI:87602	NA	NA	NA
CHEBI:87607	NA	NA	NA
CHEBI:8764	5281078	standardized	724229,758905
CHEBI:87681	NA	NA	NA
CHEBI:8768	NA	NA	NA
CHEBI:87697	NA	NA	NA
CHEBI:87715	NA	NA	NA
CHEBI:87721	NA	NA	NA
CHEBI:87723	NA	NA	NA
CHEBI:8772	5035	standardized	747974
CHEBI:87738	NA	NA	NA
CHEBI:8774	5362129	standardized	758933
CHEBI:87752	NA	NA	NA
CHEBI:8776	3001055	standardized	757851
CHEBI:8777	24883424	standardized	NA
CHEBI:8777	313	component	77365
